,Dimension,Error
0,2.445943887133425,0.028559693841095756
1,2.660186563878042,0.03809077454947847
2,2.517724066865962,0.04031670151117
3,2.2901453058094363,0.031400813205805185
4,2.41797835909138,0.04371486348000384
5,2.097334751801509,0.05874296273310774
6,2.4685162843940978,0.027780980255216196
7,2.781364994496695,0.031765534511900076
8,2.6724385040682437,0.034716104511597456
9,2.44900508645745,0.0313951328996511
10,2.7808579800891318,0.027900513320068442
11,2.499770652661691,0.04037834500189382
12,2.1660127464756695,0.0497219260151723
13,2.4667560221685196,0.03978327293856195
14,2.728509406970255,0.03325819549273879
15,2.3198527244025278,0.051800208968285646
16,2.4621556378144853,0.03526298776907425
17,2.4560131014238618,0.02642809532491798
18,2.1740244860204707,0.049063583446505674
19,2.567466589742526,0.02593636328122998
20,2.7562020764760153,0.030703183754554136
21,2.4665765332102803,0.029119366795588568
22,2.290239650004148,0.05423129178830488
23,2.3263636943998147,0.03409915488017371
24,2.4229169077647645,0.051474568052573264
25,2.6496809155279983,0.02682428060883807
26,2.665969921435398,0.03696378094085339
27,2.4626138015184993,0.035460183762044135
28,2.648449298317074,0.029204194631110365
29,2.5881487154218465,0.025725310150106182
30,2.431831439034519,0.03130813654510024
31,2.4808014133144347,0.03197247025372363
32,2.600446854213992,0.04099410340632766
33,2.479400629066199,0.03424584942792548
34,2.479316436951644,0.044954785012088196
35,2.029432691436851,0.05979355127042092
36,2.6699017709374107,0.034005136072381634
37,2.493441515665732,0.03687926587025431
38,2.2393791850278624,0.057429963041902905
39,2.4203824822575863,0.0460468926828613
40,2.5551528521916542,0.026560493278596317
41,2.221702188473823,0.05193699316708197
42,2.383604553306865,0.029266548721183134
43,2.4712149910052035,0.0379687721524141
44,2.5096018690853317,0.056383505619910596
45,2.35579719006397,0.03985845380428556
46,2.619066926995661,0.04285698632939492
47,2.310803784956193,0.0669658971231341
48,2.3187591083949255,0.05995140481788816
49,2.595722704757048,0.026747870713875556
50,2.4198624356617184,0.032991632807175236
51,2.6389785443714793,0.020473384543980882
52,2.5479361174621293,0.030623153015532856
53,2.4703858857817047,0.03428201010507164
54,2.475035515982994,0.05568185811760851
55,2.8253711717880794,0.03111512940789215
56,2.5469165361185806,0.024401864966699147
57,2.364422304350375,0.035277802288095926
58,2.7237212767713257,0.030644060410520695
59,2.2418939480860858,0.06337185115682083
60,2.5407507074418167,0.028592245578888176
61,2.2408366750043722,0.04097331224409852
62,2.441249576275563,0.030952934400939595
63,2.4214233380993977,0.03424706778765559
64,2.5270197905181084,0.02746421341928814
65,2.4277703280284015,0.03310754124805507
66,2.584786946134865,0.023187818011879822
67,2.347809292211412,0.034149396999875285
68,2.7114246428394186,0.030896231757635777
69,2.7411692015418967,0.027750050621829465
70,2.5292226912879032,0.029024316590466948
71,2.380796148168596,0.03511055873252702
72,2.2240345833662953,0.05402683967095771
73,2.7163778472353832,0.03790477410277222
74,2.4765245151575987,0.03845219281633205
75,2.598046483494117,0.04534258382762249
76,2.367449731512536,0.041056219402254915
77,2.5650432374857632,0.03199461823402119
78,2.6842435820311947,0.037774432668220136
79,2.4150322124042876,0.036308875904015846
80,2.0923784574352964,0.05418257410234996
81,2.6056095623749718,0.05404910164512225
82,2.438477928605502,0.032267588222006684
83,2.2766670538383837,0.04033317961880711
84,2.488389224102167,0.032602235115264507
85,2.2738207900310874,0.05242753698674377
86,2.5193501911066973,0.031141880541011916
87,2.4542755374275402,0.054132053815428585
88,2.4653670449010407,0.050867261200602504
89,2.2582578593698024,0.05293467759191346
90,2.490258975151775,0.04086758276031346
91,2.6892120344892447,0.03599296933133464
92,2.3017903618891307,0.0690645999879487
93,2.7141631332700293,0.036637424505985526
94,2.6607947548501287,0.03653597396460826
95,2.817571136620403,0.031126459397279732
96,2.644553414517971,0.03301941918733075
97,2.5380854066926446,0.032011551432061656
98,2.5235132791714956,0.03350122254495862
99,2.5516832463434618,0.030699720601451718
100,2.6612657140564875,0.045792488412246035
101,2.4003108814794802,0.04755250011203026
102,2.2533455038757797,0.052559465862675576
103,2.4478189688452128,0.03075469900605536
104,2.340009356469306,0.04936072510058387
105,2.4218883628890544,0.0360956708491039
106,2.550058873837288,0.028851109890530323
107,2.40976175302808,0.025773709407681544
108,2.601984751985264,0.05149094524375084
109,2.416864359745477,0.03349296738455034
110,2.517532146292128,0.03574223261490747
111,2.516649361341327,0.030929018763593122
112,2.34877124634596,0.03649263955882627
113,2.343375420496071,0.03156367965557782
114,2.555513895635218,0.04989779272323832
115,2.4812582099085185,0.06699339469698183
116,2.6026000651922807,0.03376940033820339
117,2.3670575227292483,0.03479753683113829
118,2.284408713085561,0.049871501121013385
119,2.2699958971793737,0.06856080334808477
120,2.7553290029907203,0.031213267505681583
