,Dimension,Error
0,2.604530794170084,0.041315193013434004
1,2.80529092332147,0.03135788801703293
2,2.458016878656032,0.03897175193251351
3,2.6493674025015146,0.027913431740891757
4,2.6984813378309185,0.035012849951396696
5,2.5127490650144644,0.03917108557725633
6,2.4616139144768203,0.06854481149411605
7,2.7347697330307477,0.03271617969380666
8,2.66699895854168,0.026136908150990994
9,2.6242379882870726,0.023092945020097927
10,2.641459560189048,0.028832528090396315
11,2.6521158706239008,0.0374121305809976
12,2.543664757971299,0.030954115801715993
13,2.6460012722022386,0.03787312585848171
14,2.830733996552125,0.03133671198691171
15,2.2929480826558164,0.05649777240311527
16,2.7678588522061656,0.029702345532403474
17,2.5737847662744127,0.0252516721900509
18,2.569410255688964,0.02854304694663596
19,2.330576499452581,0.03680677253544342
20,2.7915878841295285,0.033882682191643365
21,2.3737088612609516,0.0244689510232989
22,2.449880649296396,0.03953343411463058
23,2.6552178019567196,0.025498039070260835
24,2.328209195927229,0.04040348723014408
25,2.6087661312543458,0.03306537401072254
26,2.464351236096301,0.03639561958625315
27,2.7466262002394988,0.029263683008334075
28,2.514707759999305,0.04616202904051751
29,2.302738830750712,0.036539548537855786
30,2.389990063668119,0.06662885117826609
31,2.5374231304411303,0.030510819151115993
32,2.5969251041076675,0.026147559835193596
33,2.4868252085512035,0.0388284103355382
34,2.4345048207831046,0.024673639741909507
35,2.7177300724716327,0.03219369850977534
36,2.7669482415997737,0.03104799438979179
37,2.488395964757425,0.02702268264217365
38,2.585926326090633,0.024527636807894597
39,2.774996861538797,0.031966939090996786
40,2.5763862690913952,0.03425969713991175
41,2.8261920367110354,0.03091893307867396
42,2.5681489368458195,0.025254648469160784
43,2.7418705678364126,0.029127573560090384
44,2.463314426363506,0.042647580038089404
45,2.153045045404249,0.031194634031299247
46,2.7717216520206485,0.03517822449551986
47,2.656516772082967,0.023633907438297453
48,2.40786573504332,0.05525812663863246
49,2.5675400638819923,0.028071762987160385
50,2.4979364338893753,0.035567900236834114
51,2.397703124159237,0.037004936484353816
52,2.768910192416743,0.030218004159036013
53,2.768686126218869,0.02938958661196255
54,2.3826448918351404,0.03721516319262528
55,2.082393100668348,0.030149642588089654
56,2.4651742246308386,0.06781628517613296
57,2.7046361701658648,0.028987861061750286
58,2.583172548867002,0.03291563871104796
