,Dimension,Error
0,2.6864502772098895,0.030306080209352885
1,2.676884625643391,0.0261202401406199
2,2.6774780807575853,0.02346661844038773
3,2.6256589371539367,0.03722378953538977
4,2.2447098739661753,0.10292490634916504
5,2.7304281690032544,0.027924558645315484
6,2.800200949103354,0.03243246043654349
7,2.5450999846449087,0.0245138657215364
8,2.7197373966763925,0.025409856039842055
9,2.7599426729289895,0.026956279588146115
10,2.769271972312018,0.023651622759905382
11,2.7126723837950544,0.03340652925258484
12,2.7665373484435203,0.02589235096714925
13,2.7618006824341172,0.03237863900351879
14,2.6358413255235216,0.04790352222743264
15,2.675336869192663,0.02251291841398548
16,2.6971137420310094,0.02963439341227968
17,2.7797395668458953,0.027589267542744315
18,2.747160011305488,0.030315383733447897
19,2.5998711179183,0.03086141534080513
20,2.755457987746102,0.02724275649404644
21,2.5364039939582064,0.03856485900632085
22,2.6738866611792487,0.028310107975143137
23,2.758687517015971,0.02293673657726815
24,2.657492275878451,0.024708772096323942
25,2.7160880686491184,0.026778345965915086
26,2.4037073901995685,0.03473481349413715
27,2.7909342003318423,0.02530520597886374
28,2.7323167634622494,0.02514203683006594
29,2.7126135932396287,0.023212863363291043
30,2.711419360468605,0.028568526338279936
31,2.7330000812239597,0.02899061940625918
32,2.2888031897815577,0.09565851014473593
33,2.650387729003877,0.01640811760701941
34,2.188647941759718,0.09128707269830591
35,2.7440511846337263,0.024909516915063767
36,2.57190002924392,0.033922939136078745
37,2.725641818977976,0.023697365825436568
38,2.7577885288248067,0.024304302424077193
39,2.589220412519164,0.030502512140988522
40,2.597290542199897,0.02641679538338138
41,2.7265663226764514,0.024520165692078343
42,2.7910411812629206,0.025941035382388074
43,2.777110045900475,0.02384212112154686
44,2.7151167964496064,0.029142256230089897
45,2.7975373969891724,0.025324666141203895
46,2.7318160245430576,0.026737054542134327
47,2.7884808354635533,0.02565225852313628
48,2.752236838607378,0.027778702507518755
49,2.674584057977435,0.027384794984325
50,2.442115677530525,0.03129732590399933
51,2.6739710666754846,0.0285737330364413
52,2.755694695041765,0.029507883156869846
53,2.7731369512023503,0.0331509287725
54,2.644595562559418,0.033498268035384283
55,2.746563766342559,0.025218715300621655
56,2.6494496438379707,0.038734738961480844
57,2.7611895844410443,0.028585672594480457
58,2.193108615062894,0.09144014000518244
59,2.7904508805057002,0.03321869580008465
60,2.7746513457181043,0.02396701215931743
61,2.737175195721766,0.023186981585427584
62,2.724272066158126,0.027415000994176028
63,2.653547986780731,0.030412102373290166
64,2.7773508131304263,0.021469006453559616
65,2.756487076538943,0.026334060734647162
66,2.7096586610599296,0.027335681165490084
67,2.717221314270623,0.026513724225557145
68,2.665785305766443,0.022409398592224683
69,2.8094507901624923,0.029200752363571263
70,2.6188349430311675,0.027356715719623295
71,2.7988781480401275,0.025701961472083014
72,2.242786051659704,0.09718813937423645
73,2.808600194271669,0.023244482890300653
74,2.7546113310107185,0.029677498213556752
75,2.7456293067312467,0.02528649073777274
76,2.7111252379439947,0.026670462654215837
77,2.8021120596141773,0.03362593583172258
78,2.696816026269015,0.030717382247142936
79,2.785302338222903,0.02469911246384667
80,2.731753811657382,0.03019784372223666
81,2.676535357524725,0.028275883774886188
82,2.710961659070106,0.027254093128429822
83,2.8184896696546673,0.02646813300674561
84,2.6669754222516824,0.02746654238961262
85,2.5770928443621144,0.03587139630320666
86,2.754032027111924,0.026565952242129466
87,2.7371790839916006,0.026430882657525866
88,2.7674307725735465,0.025973897888814483
89,2.663506157715528,0.02932815656169589
90,2.7188593292380827,0.02338439125633047
91,2.7606516361652176,0.026637263014316667
92,2.698946323940163,0.029749682540774567
93,2.6525756125127655,0.035908999905932194
94,2.783475924305857,0.028878391163573526
95,2.654161137538312,0.031919120519541745
96,2.702333327729378,0.028633741204428576
97,2.7732600025219742,0.02370967345815212
98,2.756407737266021,0.025464256359928442
99,2.7651827550238584,0.025184402157838397
100,2.6242314465987624,0.02794031127324458
101,2.6656708483633036,0.03309630475704675
102,2.7739236677349366,0.03080172944106943
103,2.261418601839453,0.1018549414766942
104,2.829164887192178,0.026603395019189412
105,2.7894213305458533,0.029127099114392048
106,2.761065760631132,0.022594237402137108
107,2.7290169171015375,0.03338981452491551
108,2.701553393979092,0.028782360079348968
109,2.710446184553619,0.03064861904831472
110,2.7598291785393467,0.024506255981210496
111,2.622314920663702,0.02523879900469041
112,2.7304205623605764,0.03135104362525273
113,2.7251639104514354,0.029294812086973196
114,2.8021528226521695,0.02303334933025265
115,2.835228790662866,0.03522358084423369
116,2.80864502791647,0.02335129500422712
117,2.765552871028309,0.028646551248413248
118,2.709195517020671,0.028762015344188985
119,2.7254451556234947,0.032123886127027844
120,2.7359252885357477,0.026981179083782985
121,2.7849934630386426,0.030328579341165434
122,2.747529889236429,0.026506470813401743
123,2.8834618106078787,0.02202318050949896
124,2.7547176254720256,0.03186548760063561
125,2.6766266777809995,0.03664254919130481
126,2.8062551471184416,0.027220705478796504
127,2.813361820147852,0.03761855063373416
128,2.7178393542232246,0.027676895149847447
129,2.7454517282530744,0.028688147606360313
130,2.731727578706295,0.027359256688256853
131,2.763831048974464,0.027582554093952966
132,2.7611508689266233,0.027083680754205114
133,2.674416705515114,0.02210757529125935
134,2.780670167315402,0.029097275521890602
135,2.7931537201088212,0.0390272405541679
136,2.665795267407953,0.029230223185692246
137,2.7495106281249773,0.03054643957410107
138,2.747912851901432,0.0260724700557749
139,2.7231905478254865,0.027004292978195742
140,2.2843284729562647,0.09831930490946411
141,2.7070295909764224,0.029129016574906068
142,2.6838337696122765,0.025981172582507966
143,2.662261919279957,0.026648083465930374
144,2.7518573726821938,0.026199525806593238
145,2.6869306681562355,0.0259509521627387
